tconst	averageRating	numVotes
tt0343101	6.6	9
tt14546338	7.5	10
tt0813525	8.0	9
tt4528786	2.7	860
tt12943636	7.4	7
tt7131418	7.5	132
tt11790410	7.4	11
tt15179598	3.2	11
tt5072478	7.3	9
tt2245765	7.0	30
tt6263408	5.9	1878
tt3244466	6.6	172
tt2302591	7.2	22
tt41634349	7.2	20
tt18351570	6.9	123
tt4534938	5.3	13
tt32361327	7.8	34
tt27416288	5.6	9
tt30689874	6.3	15
tt0099268	6.4	654
tt7899646	6.0	8
tt1383746	6.4	6
tt0565985	7.7	40
tt37303847	7.5	41
tt10549212	7.3	4538
tt0353639	5.8	26
tt0293761	5.9	24
tt30323692	7.0	30
tt0459938	6.7	69
tt0449056	7.4	31
tt10586096	5.7	8
tt0154520	7.8	5
tt7802668	5.8	11
tt5652466	7.7	11
tt7142364	5.3	10
tt18562108	7.1	112
tt0127176	5.2	82
tt7692924	7.8	5
tt30782166	6.4	31
tt17005906	7.6	76
tt1355074	6.9	24
tt26752990	7.8	17
tt0849996	7.5	14
tt1555121	7.0	10
tt12252980	7.6	104
tt0653681	8.1	526
tt0039102	5.9	109
tt1587701	4.0	20
tt0833906	7.5	16
tt2032486	8.7	9
tt7611410	8.2	71
tt1481397	6.9	22
tt6160932	6.4	263
tt1652135	8.6	16
tt1209339	8.4	27
tt10360602	5.7	30
tt9635466	7.8	5
tt1594773	7.1	9
tt1515206	5.0	10
tt0696864	8.7	21
tt32200843	8.3	74
tt10737890	8.1	37
tt0018656	4.4	22
tt7052108	2.6	176
tt12828944	7.2	6
tt13760380	7.2	302
tt22207840	6.4	9
tt0572108	8.4	19
tt0883934	8.7	13
tt38128163	7.3	10
tt16383708	7.5	38
tt2478964	7.3	8
tt35510180	7.3	98
tt38367328	9.0	5
tt9523112	6.2	173
tt3497198	8.3	7
tt7834874	6.9	15
tt0068425	2.6	554
tt4178472	6.0	63
tt1815602	6.3	6
tt0154394	5.6	128
tt11024270	6.8	244
tt1402511	6.8	8
tt2843684	7.9	18
tt19352100	8.5	12
tt0375878	8.0	7483
tt33257876	7.7	22
tt0580677	8.0	14
tt0784833	7.4	43
tt5888024	8.6	6
tt8150778	7.2	174
tt2079242	6.3	62
tt0536656	8.0	63
tt38066694	9.6	9
tt1535465	6.2	184
tt1787078	5.8	31
tt5508036	6.5	98
tt0918529	3.3	434
tt11105720	6.2	8
tt10433414	6.2	25
tt5427286	9.0	9
tt14637786	6.2	29
tt0036538	6.8	56
tt0673838	6.9	40
tt0365986	6.9	38
tt1044440	7.0	285
tt32188613	6.6	19
tt6783238	7.0	8
tt1173959	6.0	162
tt11270300	7.8	9
tt0576727	8.0	69
tt0604536	6.6	67
tt7834548	3.9	28
tt27494961	6.0	152
tt2191845	3.2	21
tt28509203	8.0	27
tt13363440	7.0	8
tt33070741	7.4	5
tt22055570	7.8	24
tt9179094	6.4	8
tt2066619	7.3	131
tt3234196	4.4	388
tt1206632	7.9	1079
tt15310764	7.8	12
tt2057896	6.0	13
tt3235874	6.0	16
tt12047940	5.7	14
tt2697284	6.8	18
tt0183669	6.9	32
tt2084950	6.9	600
tt0106668	6.9	23
tt1266355	8.0	7
tt3437978	7.6	11
tt33384308	9.7	10
tt30791877	8.0	353
tt0221838	6.8	2692
tt8685058	7.5	8
tt3887462	8.5	42
tt6598700	8.1	12
tt8577770	8.3	15
tt0638891	7.0	120
tt13211124	7.2	9
tt0400301	7.1	143
tt1876084	7.8	12
tt28609321	9.1	7
tt4845784	9.3	3098
tt0951247	6.3	15
tt0685580	6.8	7
tt0631902	7.9	51
tt7497002	3.7	42
tt10461230	6.8	8
tt33811487	7.8	6
tt0623994	7.2	40
tt6296936	7.2	6
tt0540237	7.9	34
tt0141606	8.3	111
tt1368169	6.9	199
tt1198186	6.9	1376
tt3966688	7.8	159
tt1519336	5.7	19
tt2293704	5.8	73
tt3700144	7.6	1629
tt1218634	7.8	154
tt7725518	7.6	393
tt0705973	8.0	3652
tt0311146	7.3	4363
tt2445920	7.7	59
tt1632374	7.6	150
tt22854726	8.2	15
tt0091392	6.4	17
tt0079900	6.8	33
tt22061838	7.0	18
tt1488601	6.7	622
tt0521902	7.0	48
tt5389838	8.9	23
tt0228250	3.9	19
tt5289938	4.7	15
tt4408640	8.0	8
tt3179358	7.9	236
tt11623550	1.7	15
tt14074146	7.4	268
tt7775958	7.2	329
tt6014258	5.9	119
tt3907966	7.2	8
tt8449564	7.9	40
tt25377766	7.0	19
tt6452614	7.3	67
tt5252318	6.6	13
tt2619240	6.0	12
tt15046990	6.9	1155
tt13535202	9.3	26
tt1815764	6.7	75
tt31179749	4.3	172
tt0746248	7.2	17
tt5108550	8.9	25
tt35220091	7.7	46
tt4967292	8.2	139
tt22753260	7.3	1350
tt15683654	7.9	147
tt1244868	6.7	105
tt4083536	5.9	48
tt2574392	4.7	6
tt0334173	5.9	15
tt0496506	6.5	7
tt2251306	2.5	156
tt26750295	8.8	137
tt36374800	7.0	24
tt9167798	6.5	117
tt4647102	8.4	10
tt0629266	7.7	357
tt3585416	5.1	19
tt0153047	6.7	27
tt0047626	6.2	30
tt13940000	7.5	15
tt38110975	8.8	5
tt4543978	8.6	16
tt6071344	6.4	6
tt2536426	6.9	303
tt0521805	7.9	23
tt0111765	6.4	655
tt1242361	7.9	277
tt1910796	6.8	13
tt6840810	6.8	682
tt6686100	7.0	18
tt6598506	1.3	33
tt3215064	6.9	9
tt5238090	7.6	92
tt1789276	6.6	74
tt37443727	7.2	11
tt12419930	6.5	28
tt3032028	6.5	714
tt7617554	6.9	63
tt0423033	6.8	24
tt0587605	7.5	203
tt5785510	5.7	360
tt9471930	6.3	554
tt1932735	8.9	20
tt1640887	7.9	1715
tt0708845	9.2	6917
tt0668451	6.1	27
tt5492054	4.7	489
tt0062096	6.3	140
tt0380410	8.9	9
tt1255855	6.1	12
tt30325952	5.8	8
tt0743669	8.1	139
tt2246909	5.6	501
tt4364944	8.2	8
tt4443402	8.2	8
tt4753906	7.7	34
tt34728141	6.7	13
tt11657110	7.3	7
tt13932752	7.1	8
tt7636362	5.7	6
tt0913635	8.2	13
tt14546616	5.6	6
tt1864715	7.8	21
tt4536748	7.0	9
tt1694512	6.5	30
tt7812040	8.3	17
tt7128060	6.4	16
tt0630375	8.9	11
tt2137856	5.0	11
tt1304131	8.3	10
tt0321748	4.0	13
tt10228534	5.9	130
tt0148441	6.3	57
tt27238644	8.8	8
tt0032748	6.6	103
tt5057172	7.0	11
tt35312125	8.0	16
tt6985674	1.0	7
tt10948252	7.1	1725
tt0577208	7.4	199
tt33384159	5.0	31
tt1481121	7.9	101
tt13452120	8.4	7
tt0758336	7.7	216
tt0120505	4.1	553
tt0164974	8.4	926
tt0694988	6.5	95
tt3111478	1.8	61
tt12524126	9.4	13
tt14175530	7.0	8
tt33323537	6.5	8
tt0629460	7.4	452
tt3307300	5.5	29
tt0064837	6.8	246
tt13830226	7.8	19
tt1406151	8.0	39
tt4961382	6.8	6
tt0125752	6.2	25
tt15074262	8.8	753
tt2015517	5.8	21
tt15963924	7.8	165
tt0091894	5.8	46
tt0266213	9.4	259
tt9326982	8.1	59
tt3086946	7.7	17
tt28704946	6.2	6
tt0448481	3.7	14
tt0691976	8.4	107
tt32537850	9.1	17
tt0221097	5.3	487
tt0020701	6.1	638
tt36335102	7.8	620
tt9121342	4.4	6
tt3459674	4.0	403
tt2087632	8.8	3301
tt0031683	6.5	9
tt1117660	6.3	16
tt33008667	9.4	21
tt5212676	6.4	7
tt1679750	7.9	723
tt0108194	7.6	2158
tt10233230	7.4	89
tt5789972	7.2	6
tt2620292	7.1	21
tt0601149	8.2	77
tt1813359	6.0	8
tt33307338	6.5	84
tt6502514	7.8	8
tt2418758	5.9	31
tt30420743	5.5	24
tt0946601	7.7	1497
tt23624660	7.9	643
tt27007870	7.9	44
tt0193884	6.7	32
tt10488838	4.8	54
tt0786669	7.0	7
tt7088028	5.7	546
tt3286692	6.1	25
tt11252232	7.8	13
tt31227912	5.4	38
tt4277696	7.6	10
tt4667056	4.6	6
tt0097211	6.3	2805
tt1635991	7.3	674
tt0984299	4.3	11
tt4942508	7.0	19
tt0231433	3.4	9
tt14369390	5.5	103
tt1630629	6.1	14
tt7214842	7.0	7325
tt0078780	6.8	2536
tt0088551	8.0	503
tt0624345	6.9	18
tt13498180	7.1	145
tt38351106	7.5	28
tt14649050	9.0	44
tt0373859	3.2	28
tt0445063	7.9	48
tt11256530	8.3	7
tt5772992	7.0	34
tt6594714	4.5	21
tt1589569	7.6	113
tt0197706	5.0	14
tt36940434	8.9	9
tt2097811	8.5	9
tt3599290	7.5	14
tt2738068	7.8	32
tt26341383	8.0	6
tt1077042	8.2	408
tt0939142	5.2	8
tt0329784	5.7	117
tt30395619	7.3	10796
tt0838891	8.6	12
tt1051419	7.8	36
tt11728852	8.1	174
tt1606714	8.3	14
tt0249729	3.8	16
tt21441120	6.6	5
tt0305946	7.6	22
tt12306374	4.1	266
tt1486232	7.1	56
tt3798454	6.8	29
tt0951752	7.0	11
tt0880298	7.2	10
tt39377785	7.5	23
tt21146632	8.1	48
tt0187880	5.7	176
tt28212637	4.8	89
tt22052704	6.9	13
tt11807762	6.0	1148
tt0792567	3.1	10
tt0167341	5.6	1312
tt0839240	8.5	21
tt0283505	6.7	259
tt2539894	6.8	11
tt0211491	6.9	24
tt12741934	5.9	20
tt1478954	6.9	252
tt0565705	7.2	82
tt3752754	7.5	224
tt10622458	8.7	9
tt0976865	7.4	12
tt11925472	6.6	22
tt0298328	5.9	13
tt0849560	9.6	18
tt10065374	8.3	1595
tt9581688	7.5	188
tt5956936	5.1	39
tt18395132	6.8	356
tt7216798	7.6	16
tt1147050	7.9	47
tt21308136	7.7	408
tt19284264	9.6	5
tt0691584	8.4	110
tt1188956	5.9	25
tt0790623	6.2	21757
tt35518686	8.0	5
tt31158599	7.5	568
tt6006996	2.4	15
tt0108075	5.7	143
tt8630262	9.5	6501
tt37896768	9.4	53
tt22871420	9.2	8
tt0275544	7.7	50
tt0142537	7.4	142
tt7467584	7.6	36
tt0245604	6.0	12
tt38390441	9.2	8
tt12856668	6.2	10
tt1564501	4.9	25
tt0774376	7.2	14
tt0196253	7.2	34
tt16900074	9.0	8
tt0447672	6.5	91
tt10662390	6.4	86
tt13106088	8.2	6
tt0379760	7.2	37
tt22010512	6.9	13
tt0404886	7.8	7
tt0074852	6.1	81
tt0486617	3.9	222
tt1576913	7.4	9
tt1199762	7.8	12
tt16243818	7.9	9
tt5432962	6.6	38
tt2844768	7.6	10
tt1273566	6.9	20
tt5202550	7.2	154
tt0029728	4.8	89
tt37455966	7.5	13
tt14018610	7.5	14
tt3700714	7.9	8
tt15408388	8.8	141
tt0299430	7.7	266
tt0224942	7.5	8
tt5351044	5.0	914
tt0082493	6.5	14
tt0491490	8.1	17
tt1817676	5.6	7190
tt0017305	6.7	112
tt11323788	8.2	35
tt0902319	4.8	14
tt6353828	8.2	14
tt4762900	6.9	20
tt0949701	4.7	51
tt0743822	7.0	167
tt7314948	9.0	10
tt2302572	8.9	7
tt11333036	8.0	13
tt1276821	5.8	19
tt0263563	5.7	51
tt31524771	7.6	5
tt0576475	7.0	18
tt0257556	7.2	10
tt1352382	4.8	8
tt0379645	7.9	24
tt0505770	6.1	20
tt0446849	4.6	9
tt13650312	7.5	11
tt6128834	8.2	19
tt2347764	6.9	49
tt8844824	8.0	74
tt30102082	8.5	15
tt0273608	8.4	1473
tt0719023	8.1	523
tt2247898	6.9	88
tt28201966	6.8	5
tt1948077	6.5	12
tt5852962	9.6	101
tt0048321	6.1	234
tt3830834	8.3	14
tt0008822	6.1	120
tt0283207	5.3	32
tt0179819	9.0	10
tt0030524	5.7	197
tt15881814	9.1	10
tt1558182	7.0	1819
tt12505928	6.5	9
tt37506733	6.1	19
tt5001220	9.0	7
tt6235376	7.6	7
tt0188199	6.7	14
tt9052066	4.8	7
tt0097340	5.7	57
tt1542182	7.9	32
tt4769768	8.8	769
tt8022490	1.0	10
tt1278250	7.4	15
tt12478514	3.3	64
tt1219364	9.1	25
tt15618938	6.4	425
tt1433851	6.0	116
tt1862530	7.7	11
tt0055293	5.2	85
tt5342758	7.3	19
tt0433632	7.9	27
tt4724108	7.2	13
tt0364132	8.2	259
tt10171388	7.1	10
tt10978888	7.1	18
tt0959786	8.0	71
tt0688214	7.9	12
tt31435295	5.8	1207
tt1038043	6.8	10747
tt15555220	8.4	9
tt1190363	8.5	9
tt2093788	8.3	37
tt34065536	7.0	44
tt1389767	7.4	15
tt8589210	6.3	366
tt6903222	7.7	379
tt0253613	6.8	14
tt5648154	8.6	51
tt0278443	8.4	38
tt29694877	8.8	52
tt0744383	7.2	20
tt2112065	4.5	11
tt1777594	7.1	9
tt0054743	7.8	20613
tt0819903	6.9	16
tt14680834	6.4	1289
tt1846389	7.1	8
tt5447082	4.9	462
tt0037081	6.3	292
tt8669106	7.5	24
tt0373529	7.2	45
tt2497162	7.6	19
tt0055656	7.1	167
tt1511066	7.8	62
tt8475588	6.8	229
tt36789133	6.0	57
tt0777150	8.3	4154
tt10083254	9.3	7
tt0220483	4.8	30
tt6654484	7.0	5
tt0220308	6.2	106
tt7008774	3.3	10
tt34761378	6.5	37
tt0593563	8.2	100
tt0462703	5.9	2261
tt32440774	8.9	35
tt6578484	9.4	99
tt8006100	7.3	38
tt14309782	5.1	7
tt0218619	4.0	10228
tt0197553	5.0	20
tt0337974	5.0	260
tt0262976	6.3	361
tt2768240	6.6	113
tt2282565	7.4	41
tt9585258	8.3	7
tt5121060	7.7	25
tt4326444	7.1	35400
tt11363690	6.9	43
tt0034835	6.4	16
tt8146354	6.1	15
tt7182534	7.3	1278
tt12718036	7.0	233
tt33074978	9.2	32
tt27901381	6.8	17
tt34310095	6.3	31
tt20723644	6.2	1013
tt9809154	6.3	33
tt10700094	5.3	19
tt6277298	6.7	6
tt10999838	6.9	139
tt11302274	8.5	181
tt0596585	8.4	15
tt4815466	7.9	11
tt2437806	8.1	356
tt1899294	7.0	24
tt4385106	7.0	9
tt14734826	4.2	67
tt14059790	9.4	87
tt32542769	8.0	6
tt1824407	7.4	39
tt0642759	7.6	79
tt0115162	7.8	82
tt0384205	7.4	213
tt1359423	6.6	586
tt0213381	6.0	1183
tt21092266	1.9	132
tt12511988	5.7	18
tt14728882	7.8	6
tt1192542	6.3	137
tt0872505	7.8	31
tt3387194	6.1	10
tt4839184	2.2	33
tt2217267	7.3	10
tt5472612	7.4	7
tt0623862	7.8	238
tt1321787	7.2	28
tt13073500	7.5	8
tt38671594	7.7	7
tt0126065	6.2	50
tt5511512	7.9	7000
tt0426686	6.1	1168
tt5971316	7.4	43
tt8521536	7.4	140
tt7117644	4.0	7
tt24578242	7.9	56
tt8741270	8.2	6
tt5515320	8.2	57
tt4766942	8.2	44
tt14030112	7.5	283
tt1454059	8.2	15
tt35615491	9.1	15
tt0702977	7.4	1539
tt11425588	5.7	60
tt3876324	7.1	10
tt0829758	7.5	57
tt7500504	7.1	904
tt8090150	8.9	9
tt2271719	4.4	66
tt1092266	9.4	19
tt2619760	7.6	22
tt6620006	7.0	15
tt4732508	8.2	5
tt0852815	8.2	13
tt0419242	3.7	7
tt8378374	8.4	27
tt1375302	8.2	8
tt2094568	9.6	14
tt5667164	8.5	11
tt11997532	8.1	7
tt8237898	6.9	238
tt20245520	8.5	105
tt0751056	4.1	31
tt26769319	7.8	11
tt1278249	6.5	13
tt0882617	7.2	1073
tt13977036	8.7	7
tt2366986	9.6	7
tt14342618	9.3	11
tt9832714	7.6	10
tt6739430	9.1	17
tt12071920	8.0	10
tt13833338	9.0	8
tt4065318	8.2	26
tt0270944	9.0	52
tt4541304	7.7	23
tt6194712	7.6	619
tt0118312	6.2	22
tt3164572	4.0	9
tt5760816	5.5	11
tt0762605	7.2	579
tt12403998	9.2	34
tt28351151	9.3	43
tt4853170	7.5	80
tt3670252	6.2	9
tt1804138	7.6	126
tt10231754	8.4	20
tt1717368	8.0	46
tt4792754	9.2	1754
tt0230833	6.1	14
tt0530471	7.0	49
tt2509300	7.6	97
tt0849290	8.4	7
tt0696978	6.7	59
tt15380812	5.7	12
tt14452684	7.0	7
tt37709601	3.9	16
tt1152762	7.8	28
tt5288694	5.7	55
tt0527196	7.6	74
tt1217213	7.0	16243
tt2785342	4.4	42
tt3778380	7.2	16
tt2110402	4.8	7
tt0839872	7.8	27
tt31957535	7.4	8
tt3505458	8.3	21
tt4774464	8.0	7
tt14727946	8.5	60
tt33235979	6.3	845
tt0916429	6.0	7
tt4981316	7.7	1490
tt1181477	4.9	37
tt0601153	8.0	72
tt5634962	5.9	782
tt22476834	7.1	1301
tt0253840	5.8	1678
tt18075178	7.4	32
tt4735036	7.2	11
tt0995345	7.2	864
tt2304684	9.5	6
tt0601424	7.6	211
tt14630260	1.6	35
tt36261111	7.1	12
tt0240601	5.3	300
tt2104399	9.0	1753
tt0709743	7.0	11
tt0133511	5.3	34
tt7574556	6.1	19114
tt1065940	8.3	21
tt2923542	5.7	79
tt0818335	8.4	56
tt0487197	7.7	13
tt15715476	9.8	9
tt17940096	8.7	51
tt1245709	5.7	24
tt37157725	8.0	8
tt8514726	7.7	51
tt10387020	6.9	23
tt27533961	4.3	11
tt5885898	8.0	12
tt19766982	7.3	43
tt0816593	6.3	58
tt0884935	7.6	34
tt0092901	6.4	241
tt22782384	8.4	8
tt0277456	6.1	110
tt0391120	5.9	30
tt0785057	9.3	9
tt6916074	7.2	27
tt6129756	5.9	14
tt2916440	6.5	70
tt5089002	7.5	21
tt0745994	8.6	14
tt27236059	7.1	11
tt0210387	8.0	17
tt0194770	3.3	58
tt14825294	7.0	261
tt6031044	7.6	14
tt36966983	9.5	46
tt0407579	8.4	12
tt15103042	6.0	7
tt0764011	8.2	577
tt1510462	7.5	18
tt4139600	9.0	6
tt0724008	7.7	8
tt1013477	8.4	6
tt1207599	7.9	31
tt0059008	6.0	10
tt1158730	8.0	23
tt36065865	9.2	5
tt0105394	6.5	1367
tt2605458	6.3	30
tt0118239	6.5	923
tt8432890	7.1	60
tt6782090	5.3	11
tt0914702	6.6	112
tt0138122	7.0	76
tt10241504	7.4	34
tt6378196	7.9	132
tt4817296	5.1	100
tt6235018	7.1	16
tt0337412	6.9	33
tt0951370	7.4	78
tt30783115	6.7	199
tt31262962	5.7	6
tt41101801	8.3	42
tt12998426	7.6	5
tt4841376	9.0	15
tt9627160	7.5	26
tt0026521	6.4	35
tt35571591	8.8	74
tt14699564	8.2	6
tt0761059	7.3	352
tt2120265	7.5	20
tt0415387	5.8	15
tt1672903	7.5	12
tt0355937	6.5	8
tt1312306	6.9	9
tt2096302	5.1	20
tt35669044	5.2	358
tt7075042	7.7	12
tt30398885	6.1	34
tt3804278	7.1	16
tt16210888	6.7	51
tt28280750	6.7	81
tt0584372	7.1	31
tt15340798	7.2	250
tt14409806	8.8	28
tt13375442	4.1	273
tt0298357	7.9	25
tt0684951	7.6	125
tt0756412	7.0	35
tt1608810	8.2	55
tt3915610	4.3	355
tt8628680	7.6	8
tt8024952	4.6	15
tt2390682	7.3	146
tt0457289	5.0	171
tt10223426	9.3	25
tt0338250	7.2	35
tt21882726	7.6	103
tt0186470	5.1	92
tt14671682	7.7	34
tt9117644	7.3	11
tt16760028	3.8	46
tt15341232	4.2	20
tt1609097	6.8	21
tt0510355	7.6	197
tt14266286	6.7	27
tt0501210	6.6	26
tt1245593	7.7	1099
tt8116296	5.2	40
tt13188950	5.2	124
tt33335171	9.5	31
tt5156498	8.4	75
tt10682170	8.8	271
tt0527531	7.8	13
tt0882163	7.1	359
tt32335564	9.8	61
tt12524030	3.6	207
tt0431469	5.0	31
tt4435364	8.1	41
tt3969874	6.8	31
tt2125219	7.4	6
tt0070834	4.6	1764
tt13813882	6.7	21
tt15701994	7.7	36
tt14384290	5.4	27
tt0734490	8.4	57
tt1348702	7.8	20
tt1852638	8.7	6
tt2749072	7.8	38
tt29266659	6.9	280
tt0999539	7.0	7
tt9229068	6.4	7
tt28017648	8.1	13
tt32857838	6.8	10
tt1216863	7.8	162
tt14557046	7.0	17
tt9797032	7.2	12
tt11284984	8.8	10
tt15613698	4.6	43
tt36067620	9.1	7
tt0147984	5.8	52
tt7414954	6.8	2992
tt13096474	7.3	7
tt15293106	4.2	116
tt0466056	5.4	769
tt4300234	6.3	16
tt27875562	9.5	9
tt39390658	8.4	8
tt16243158	6.7	12
tt13706496	6.9	29
tt4465092	6.7	10
tt0002034	5.5	86
tt6497236	7.3	17
tt1441135	7.6	63356
tt20899918	7.8	34
tt5222804	7.5	20
tt0476327	7.5	63
tt1415272	6.5	11
tt39285970	8.0	17
tt0908594	7.3	34
tt2271231	3.7	45
tt1368249	9.8	35
tt0007963	7.5	24
tt16063084	7.4	18
tt0743549	7.0	122
tt4798330	8.6	38
tt1754612	5.9	78
tt0281445	6.4	429
tt3835744	7.5	200
tt7857658	3.9	20
tt0823189	7.6	67
tt1450912	5.6	6
tt4415040	6.1	11
tt26997011	7.1	40
tt2083927	6.7	25
tt1549451	8.3	31
tt1668203	5.7	7
tt0743054	8.4	109
tt15072136	6.4	6
tt0424349	5.6	20
tt32308453	6.8	6
tt26228694	8.5	31
tt7907174	7.8	26
tt0232090	6.6	34
tt0121136	7.7	8
tt0665768	6.4	108
tt1756119	6.0	9
tt29496203	4.8	34
tt26348469	5.4	15
tt1234981	7.5	150
tt11446696	7.8	25
tt13517024	7.5	12
tt2087915	5.8	39
tt7013416	6.9	17
tt4318706	6.0	27
tt1246639	7.6	12
tt4394392	7.4	8
tt2639720	6.9	15
tt11542530	4.5	26
tt12330354	8.1	8
tt9818108	6.6	5
tt37161018	9.4	2266
tt9592364	6.4	35
tt21200240	6.5	27
tt0173146	5.5	20
tt12857250	5.1	12
tt0093311	6.2	441
tt10045256	6.9	1679
tt0077576	7.0	104
tt0791825	6.3	17
tt27589548	7.2	30
tt0688008	8.3	351
tt1951650	6.8	408
tt27128439	7.2	5
tt0286322	5.8	452
tt3283780	7.2	15
tt0265002	7.5	240
tt2121861	7.1	72
tt2466422	6.1	29
tt2451974	8.0	42
tt33184433	7.4	521
tt30609348	6.5	25
tt1717347	6.4	44
tt2258518	8.7	1864
tt0878893	8.4	18
tt0972534	6.8	49803
tt14577986	7.5	11
tt21187166	8.9	11
tt6777074	6.3	1172
tt1508070	8.2	7
tt30486261	9.2	37
tt0650314	7.3	29
tt16761430	8.2	32
tt28434259	8.1	65
tt2317675	7.6	148
tt26896694	7.9	11
tt1111839	3.4	13
tt0174928	6.6	32
tt0282223	5.2	1423
tt0915140	7.5	26
tt3813474	9.3	14
tt0629312	8.5	660
tt9554614	4.0	12
tt31540888	7.4	5
tt6876652	8.5	80
tt0126612	7.2	98
tt12199640	7.3	14
tt31317608	3.4	10
tt29033438	8.9	10
tt15391898	7.3	17
tt0109250	5.2	227
tt0558095	7.9	23
tt1457925	7.1	43
tt0633135	7.2	363
tt8860800	5.3	13
tt6578134	8.5	8
tt0051209	6.8	844
tt4166616	7.9	1132
tt6072542	6.7	36
tt3720648	8.4	13
tt0954816	8.8	5
tt0222693	6.3	13
tt17889406	6.4	13
tt0639753	7.5	542
tt0201496	7.6	17
tt1601023	7.8	6
tt11132790	6.3	17
tt0550886	7.8	10
tt2516410	8.1	28
tt10197438	7.9	16
tt2638450	7.7	9
tt0201074	6.5	45
tt26653856	6.8	7
tt0130827	7.6	217696
tt3726342	6.9	14
tt26255616	4.9	7
tt0524418	8.3	119
tt1628780	8.8	10
tt11739474	7.5	38
tt0256912	4.8	45
tt2402677	8.0	9
tt0207379	4.7	122
tt1632789	7.8	53
tt2924060	10.0	36
tt14236934	7.6	21
tt0028772	7.5	15352
tt1675291	5.3	61
tt0398421	7.2	16
tt21817822	8.3	6
tt1189784	6.4	16
tt4074808	7.6	30
tt0991667	7.2	19
tt0430224	6.7	2654
tt0609367	7.5	371
tt5668626	7.1	222
tt10955278	7.4	285
tt0194594	6.1	18
tt14037676	8.1	219
tt1600076	7.7	33
tt0663881	7.7	506
tt33246160	4.2	48
tt3354110	7.3	57
tt13660686	8.0	3481
tt7590862	6.8	92
tt0874602	8.2	10
tt1716386	7.5	41
tt0141258	5.8	16
tt0497408	3.6	222
tt6215104	7.6	35
tt29475434	9.0	8
tt40807564	2.5	13
tt1374957	6.9	7
tt0327888	6.1	239
tt0106143	7.5	55
tt1668782	7.4	11
tt31912241	7.8	11
tt6383938	7.0	18
tt9668626	7.1	15
tt7789644	7.2	15
tt0018156	4.6	21
tt0408102	7.6	43
tt27531070	8.2	1319
tt3357956	8.4	8
tt3949660	5.9	106319
tt0110312	3.7	19
tt28554115	9.2	12
tt13332656	6.6	47
tt28124928	6.8	35
tt0720461	7.5	165
tt10675332	8.1	44
tt10619688	8.6	6
tt5389438	8.7	21
tt23634230	6.1	13
tt14742548	8.0	15
tt0269369	5.8	30
tt0094369	7.7	1058
tt12689056	7.3	2092
tt1805357	7.2	37
tt0477586	6.6	101
tt3263678	7.3	56
tt0057735	7.7	25
tt2402033	6.7	42
tt0479837	6.2	37
tt3872218	7.8	5
tt4267590	5.2	24
tt2248942	7.9	11
tt11895586	7.2	12
tt4106686	8.6	12
tt0567333	5.4	22
tt12712224	6.9	20
tt11845178	7.5	6
tt20766424	7.0	40
tt9649752	5.2	7
tt0361635	6.3	10
tt0528466	7.0	65
tt4479898	7.8	18
tt0160322	6.3	100
tt8225556	8.0	61
tt30016872	7.2	6
tt2066722	6.9	31
tt1404638	6.1	20
tt4408164	7.2	11
tt5516404	4.9	607
tt0106892	6.5	89
tt3477194	6.3	74
tt5390044	7.9	48
tt11629240	6.7	6
tt0097060	6.0	24
tt0385183	3.7	721
tt31707356	7.6	97
tt3452898	7.2	5
tt0409688	6.8	89
tt5842162	8.1	136
tt1908423	5.9	94
tt9668750	6.0	8
tt0176358	5.9	20
tt10701784	5.3	380
tt0559976	7.4	87
tt0299237	7.9	65
tt2877176	8.2	79
tt0291354	3.8	12
tt0078791	5.5	184
tt3721480	7.5	21
tt5668186	7.4	13
tt14408006	4.5	753
tt0243762	5.7	8
tt0203623	8.1	81
tt21384520	6.9	24
tt0458361	8.2	755
tt2017525	6.6	34
tt15787818	5.4	133
tt8329618	6.4	553
tt0153553	3.8	13
tt4931648	9.0	9
tt0712168	6.3	67
tt23117900	7.8	24
tt14609274	6.4	17
tt15943414	6.0	1141
tt36759793	7.0	11
tt5158400	8.0	27
tt0391746	6.9	104
tt8282728	7.7	11
tt1556229	7.2	30
tt2384898	7.6	17
tt4438952	7.7	21
tt0190544	7.5	128
tt18453530	6.0	12
tt14934262	8.3	7
tt18135990	7.4	14
tt1785713	6.8	12
tt8193892	6.8	54
tt2281442	2.2	306
tt0291539	7.3	29
tt4641960	4.8	11
tt0864597	7.3	17
tt32646557	6.6	1374
tt6667868	6.1	59
tt4028098	6.7	21
tt13872780	6.2	147
tt5592704	8.8	6
tt2069307	7.7	30
tt14036084	8.1	32
tt0287911	6.5	107
tt29797483	7.1	2101
tt1109018	7.3	13
tt0222562	8.1	37
tt0716610	7.4	50
tt1720155	4.6	10
tt12438186	7.6	122
tt1075505	7.2	10
tt7431968	5.0	228
tt0803936	5.6	55
tt11657380	6.6	10
tt0166145	5.2	223
tt21105966	7.3	9
tt0036116	5.8	58
tt1054474	7.1	74
tt13923044	9.2	85
tt12936328	2.8	10
tt4019700	7.8	216
tt39008907	7.2	31
tt13302848	7.3	867
tt38640556	6.3	152
tt7615992	8.5	9
tt10962190	8.7	212
tt14866856	6.2	60
tt0642704	7.3	71
tt8820138	4.2	63
tt2442790	8.0	61
tt33090973	8.4	34
tt4665760	2.4	13
tt6654990	7.2	14
tt36352295	10.0	56
tt11465242	5.8	19
tt0592578	7.7	106
tt0328465	5.3	19
